,뉴스제목,주가변동
555,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
556,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
557,[fn마감시황] 글로벌 증시 일제히 상승…코스피도 2000선 회복,1
558,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
559,[재송]4일 장 마감 후 주요 종목뉴스,1
560,[재송]5일 장마감 후 주요 종목 뉴스,1
561,[코스닥 마감]6일 만에 하락…630선 턱걸이,1
562,[190906 마감체크] 투자심리와 펀더멘털 사이의 괴리,1
563,52주 신고가 종목,1
564,[뉴욕증시] 미중 무역협상 재개 소식에 랠리,1
565,"[종합] 증시전문가 ""코스피, 글로벌 경기부양 공조에 2100 도전""",1
566,오전장 특징주★(코스닥),1
567,오후장 특징주★(코스닥),1
568,"[특징주]힘스, 연일 강세…OLED 투자 확대로 수주 증가",1
569,코스피 하락률 상위 50종목,1
570,6일 장 마감 후 주요 종목뉴스,1
571,"[마켓톡스] 오현석 센터장 ""코스피, 2000 지키면서 당분간 횡보할 것""",1
572,"""은행주 부진 구조적 문제…연기금 보유제한 규정 완화해야 오른다""",1
573,코스닥 하락률 상위 50종목,1
574,"[특징주]전파기지국, LG유플과 186억 규모 공사계약 체결에 강세",1
575,증시요약(2) - 코스닥 마감시황,1
576,[유럽증시] 美·中 무역협상 재개에 英 제외 상승,1
577,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
578,오후장★섹터동향,1
579,코스피 하락률 상위 50종목,1
580,코넥스 자금조달 1兆 넘었다,1
581,장마감 후 주요 종목 공시,1
582,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
583,전일대비 거래량 급증 종목(코스닥),1
584,무역분쟁 완화 기대..개인 매수세에 코스닥 상승 출발,1
585,"[특징주]케이엠더블유, 대주주 블록딜 악재 딛고 5%대 급반등",1
586,증시요약(8) - 기술적 분석 특징주 B(코스피),1
587,"코스닥 기관 순매수,도 상위20종목",1
588,"코스닥 외국인 순매수,도 상위20종목",1
589,증시요약(3) - 특징 섹터,1
590,증시요약(4) - 특징 종목(코스피),1
591,오후장 특징주★(코스피),1
592,증시요약(7) - 기술적 분석 특징주 A(코스피),1
593,[특징주]대형 LNG선 수주 전망에 조선株 강세,1
594,5거래일 기준 누적하락률 상위 종목(코스피),1
595,전일대비 거래량 급증 종목(코스피),1
596,오전장 기술적 분석 특징주 A(코스닥),1
597,장중 주요 종목 공시,1
598,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
599,오전장 특징주★(코스피),1
600,"[실전재테크]""대출 금리부터 낮추세요""…대출이자 관리법 주목",1
601,"[실전재테크]""우대금리보다 신용등급 올려 이자 낮추는게 효과적""",1
602,[특징주] 조국·윤석열 테마주 동반 강세,1
603,"[특징주]써니전자, 조국 테마 다음은 안철수 테마…정국 요동",1
604,"[특징주]큐리언트, 임상발표·기술수출 기대에 사흘째 '강세'",1
605,"리츠株, 배당매력 ‘뿜뿜’",1
606,오전장 특징주★(코스닥),1
607,조국 테마주 롤러코스터 주의보,1
608,"[굿모닝 증시]2000선 회복한 코스피, 추석 전까지 반등 기대↑…지속성은 '글쎄'",1
609,[주간증시전망]미·중 무역분쟁 우려 걷힌 코스피…2000선 안착 '관심',1
610,공매도 줄었지만…대기매물은 여전히 최대,1
611,[특징주] 글로비스' 자동차 운반선 좌초 사고' 소식에 약세,1
612,"[특징주]더블유에프엠, 조국 펀드 의혹 검찰조사에 ‘급락’",1
613,장중 주요 종목 공시,1
614,52주 신고가 종목,1
615,증시요약(5) - 특징 종목(코스닥),1
616,"삼성전기, 5G·전기차 등 MLCC 수요 증가 '매수'-SK증권",1
617,코스닥 상승률 상위 50종목,1
618,오전장★섹터동향,1
619,코스닥 하락률 상위 50종목,1
620,[e공시 눈에 띄네]코스닥-6일,1
621,코스닥 하락률 상위 50종목,1
622,"GV ""차입금 상환 및 운영자금 투자유치 추진 중이나 CB발행 확정사항 없다""",1
623,[코스닥 마감]외인 매도 확대…이틀째 하락,1
624,"[특징주] 한국바이오젠, 불소계 이형코팅제 개발 완료 소식에 강세",1
625,"[특징주]한국바이오젠, 10년 만에 실리콘 핵심 소재 국산화…디스플레이·이차전지 선점 '강세'",1
626,전일대비 거래량 급증 종목(코스닥),1
627,"9월 9일 코스닥, 5.38p 내린 625.77 마감(0.85%↓)",1
628,증권사 신규추천 종목,1
629,[코스피 마감]중국發 호재에 나흘째 상승…2020선 '바짝',1
630,코스닥 상승률 상위 50종목,1
631,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
632,"“美경제, 경기 하방 불확실성 확대”-한화투자증권",1
633,[190909 마감체크] 연휴를 앞둔 눈치보기,1
634,오후장 기술적 분석 특징주 A(코스피),1
635,오전장 특징주★(코스피),1
636,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
637,"다날, 주식등의 대량보유자 소유주식수 변동",1
638,코스닥 상승률 상위 50종목,1
639,오전장 기술적 분석 특징주 B(코스닥),1
640,北 발사체 발사에도 경협株 오른 이유는?,1
641,[코스닥 마감]바이오株 부진 속 3일 연속 하락,1
642,10일 장 마감 후 주요 종목뉴스,1
643,"[특징주]KNN, 홍정욱 전 의원 정계 복귀설에 강세",1
644,"[특징주]남북경협株, 일제히 급등…이번엔 다를까",1
645,[190910 마감체크] 선물·옵션 동시 만기를 앞두고,1
646,"[특징주] 조국 테마주, 이틀째 동반 약세",1
647,오전장 특징주★(코스닥),1
648,"[특징주]북한, 미국에 실무협상 제의…경협株 ‘강세’",1
649,[뉴욕증시] 무역 협상-연준 주시하며 보합권 혼조,1
650,[코스피 마감]미·중 무역협상 기대에 닷새째 상승…40일래 최고,1
651,실적 바닥 찍었나…4분기 기대감 '솔솔',1
652,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
653,오후장★섹터동향,1
654,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
655,[굿모닝 증시] 서서히 나타나는 변화들,1
656,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
657,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
658,"외국계 순매수,도 상위종목(코스닥) 금액기준",1
659,오후장 특징주★(코스닥),1
660,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
661,"[특징주]삼성바이오로직스, 대법원 제재 효력정지 결정에 3%↑",1
662,오전장 특징주★(코스피),1
663,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
664,코스닥 하락률 상위 50종목,1
665,"[특징주]센트럴바이오, 자회사 흡수합병에 ‘급등’",1
666,52주 신고가 종목,1
667,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
668,5거래일 기준 누적상승률 상위 종목(코스닥),1
669,"[특징주] IHQ, 디즈니플러스 한국서비스 임박 국내 제작사 접촉...지분 부각↑",1
670,코스닥 하락률 상위 50종목,1
671,"[특징주]신세계I&C, 데이터센터·SSGPAY 확대 전망에 ‘강세’",1
672,전일대비 거래량 급증 종목(코스피),1
673,배당수익률 상위 종목,1
674,"[특징주]나노브릭, 중국 위폐 방지 상용화…세상을 바꾸는 혁신적 소재 주목",1
675,"9월 10일 코스피, 12.53p 오른 2032.08 마감(0.62%↑)",1
676,코스피 상승률 상위 50종목,1
677,5거래일 기준 누적상승률 상위 종목(코스피),1
678,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
679,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
680,[코스피 마감]엿새째 오르며 2050선 `눈앞`…철강株 강세,1
681,"[뉴욕증시] IT 대장주 일제 하락, 블루칩 막판 상승",1
682,하루 수천억 거래…정치테마주 '요동',1
683,[코스닥 마감]나흘만에 1%대 상승..시총 상위 바이오주↑,1
684,[재송]10일 장 마감 후 주요 종목뉴스,1
685,"[특징주]체리부로, 일본 오염수 바다 방출 폭탄발언…세계 돼지고기는 급등",1
686,1억원 이상 매도체결 상위 20 종목(코스닥),1
687,"[오전] 코스피, 기관 '사자'에 2040선 돌파",1
688,미국증시 투자자 수익 쏠쏠,1
689,코스피 하락률 상위 50종목,1
690,연휴 앞둔 증시…내 주식 팔까 말까,1
691,"[특징주]대모, 존 볼턴 경질에 북한 지하자원 개발 기대…광산용 장비 강자",1
692,"코스닥, 장중 1%대 돌파..시총 상위 바이오株↑",1
693,[굿모닝 증시]강경파 볼턴 경질에 '美외교 불확실성 완화',1
694,5거래일 기준 누적상승률 상위 종목(코스피),1
695,증시불안에 ‘자사주 쇼핑’ 릴레이,1
696,장중 주요 종목 공시,1
697,"[특징주]한올바이오파마, 신약 기술수익료 성장 전망에 강세",1
698,오후장 특징주★(코스피),1
699,증시요약(3) - 특징 섹터,1
700,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
701,'코스닥 활성화'가 되레 부담?…거래소 상장심사 철회 늘었다,1
702,52주 신고가 종목,1
703,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
704,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
705,"[특징주] 모비스, 중입자가속기 운용 가시화...글로벌 기술력 부각↑",1
706,'코스닥 활성화'가 되레 부담?…거래소 상장심사 철회 늘었다,1
707,"코스닥 외국인 순매수,도 상위20종목",1
708,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
709,증시요약(5) - 특징 종목(코스닥),1
710,코스피 6일 연속 상승 마감…코스닥도 동반으로 올라,1
711,오후장 특징주★(코스닥),1
712,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
713,"""원화 약세에…IT·자동차가 코스피 상승 견인할 것""",1
714,"코미팜(041960)소폭 상승세 +3.70%, 외국계 매수 유입",1
715,[190911 개장체크] 기대의 끝에서 이벤트를 만나다!,1
716,5거래일 기준 누적하락률 상위 종목(코스닥),1
717,증시요약(7) - 기술적 분석 특징주 A(코스피),1
718,"코스모화학(005420)소폭 상승세 +5.00%, 외국계 매수 유입",1
719,증시요약(4) - 특징 종목(코스피),1
720,드론 테러 불똥튄 증시…정유는 高高 항공은 苦苦,1
721,[190916 마감체크] 방어적 포트폴리오도 고려할 때,1
722,[특징주] 사우디 원유시설 피격에 정유·조선株-항공·화학株 희비,1
723,장마감 후 주요 종목 공시,1
724,"[특징주]아시아종묘, 문대통령 3차 북·미 정상회담 물꼬…북한서 종자 생산기대",1
725,[특징주]美 볼턴 경질에 북·미 외교변화 기대…경협株 ‘강세’,1
726,[코스피 마감]대외 호재에 7일째 상승…2060선 회복,1
727,장중 주요 종목 공시,1
728,NH-Amundi 필승코리아펀드 첫달 수익률 3.13%,1
729,[코스닥 마감]바이오주·석유주 상승 주도…640선에 바짝,1
730,"코스닥, 시가총액 상위 바이오주 급등에 1% 가까이 상승",1
731,코스닥 하락률 상위 50종목,1
732,오전장 기술적 분석 특징주 A(코스닥),1
733,전일대비 거래량 급증 종목(코스닥),1
734,"[특징주]비료株, 북한 태풍 피해로 수확량 걱정…농업분야 제재 풀릴까",1
735,[e공시 눈에 띄네]코스닥-11일,1
736,증시요약(7) - 기술적 분석 특징주 A(코스피),1
737,"외국계 순매수,도 상위종목(코스피) 수량기준",1
738,유안타證 꾸준한 성장세… 작년 증시 급락에도 1000억 순익[포춘클럽 라운지],1
739,코스닥 하락률 상위 50종목,1
740,오후장 특징주★(코스닥),1
741,1억원 이상 매수체결 상위 20 종목(코스닥),1
742,오전장 특징주★(코스닥),1
743,사우디發 국제유가 급등…희비 엇갈리는 조선·항공株,1
744,16일 장 마감 후 주요 종목뉴스,1
745,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
746,"9월 16일 코스피, 13.02p 오른 2062.22 마감(0.64%↑)",1
747,벽산(007210)소폭 상승세 +3.01%,1
748,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
749,고개 드는 화장품·유통株,1
750,"서산(079650)+6.71%, 한일현대시멘트 +6.38%, 성신양회 +4.31%, 부산산업 +3.75%, SG +3.63%",1
751,신용비율 상위 종목,1
752,오후장 기술적 분석 특징주 B(코스닥),1
753,오전장 기술적 분석 특징주 A(코스닥),1
754,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
755,52주 신고가 종목,1
756,오전장 특징주★(코스피),1
757,오전장 기술적 분석 특징주 B(코스닥),1
758,1억원 이상 매수체결 상위 20 종목(코스닥),1
759,5거래일 기준 누적상승률 상위 종목(코스피),1
760,17일 장 마감 후 주요 종목뉴스,1
761,반등장에 삼성그룹株 담는 기관들,1
762,[코스피 마감]짙은 관망 속 강보합…바이오株 강세,1
763,"[특징주] 코미팜, 아프리카돼지열병 '시험백신' 개발 성공 부각…강세",1
764,코스피 바닥론 '솔솔'…高실적·低PER 종목 담아볼까,1
765,아프리카돼지열병에 동물백신·양돈株 급등,1
766,"[특징주]바이오제네, 시총 10조 비욘드미트 열풍 잇는다…대체육 글로벌 독점판매권",1
767,"치사율 100% 아프리카돼지열병 발생, 관련주 강세",1
768,[코스닥 마감]한달반만에 640선 회복…ASF 관련株 줄상한,1
769,"[굿모닝 증시]“사우디발 유가 불안, 장기화 시 스태그플래이션 리스크↑… 현재는 유가 추이 살펴야”",1
770,오전장 특징주★(코스닥),1
771,"""韓증시 내년 회복…亞지역에서 투자가치 가장 높다“",1
772,장마감 후 주요 종목 공시,1
773,"""외국인 투자심리 개선""…수혜업종은?",1
774,"세계증시, 연준 금리인하 기다리며 관망...유가 오름폭 축소",1
775,"코스피, 8일 연속 상승하며 2060선 마감… 코스닥 640대",1
776,"[특징주] 닭고기株, 아프리카돼지열병 확진에 강세…마니커 `上`",1
777,"""내년 韓증시 기대해볼만…기업이익 회복될 것""",1
778,"코스닥 기관 순매수,도 상위20종목",1
779,거장은 '장기·역발상' 투자…비인기종목에도 베팅할 줄 알아야,1
780,의류주 실적기대 '高高',1
781,"[뉴욕증시] 유가 급등에 후퇴, 다우 9일만에 하락",1
782,누구나 문자메시지 통해 매수매도 확인하세요~!,1
783,52주 신고가 종목,1
784,"[마감] FOMC 앞두고 관망세…코스피, 2060선 횡보",1
785,[e공시 눈에 띄네]코스닥-16일,1
786,"코스피, 외인·기관 동반 순매도에 약보합… 코스닥 혼조세",1
787,"다시 뜨는 남북경협株, 이번에도 반짝?",1
788,오전장 특징주★(코스피),1
789,"[종목이슈] 정부 콘텐츠 사업에 1조 투자...""업종 투심 개선""",1
790,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
791,"코스피 외국인 순매수,도 상위20종목",1
792,FOMC 금리인하 이유 만들어 준 사우디 피격…그래도 빅스텝은 없다,1
793,"[특징주]대체육株, ASF 발생에 반사익 기대…동반 '급등'",1
